Id,SalePrice
1461,117011.61529562774
1462,144892.05977522404
1463,172702.33067149154
1464,196279.42145359193
1465,187610.8282570777
1466,171503.41038159255
1467,177656.66074724877
1468,169977.83309993008
1469,194296.6423790575
1470,118603.45200492605
1471,197003.54798447367
1472,104132.40170300884
1473,99827.87471759754
1474,167837.29078272555
1475,133217.69690735344
1476,353810.8258206103
1477,224886.71272572046
1478,325041.95922330354
1479,317411.39373213146
1480,445616.0623409376
1481,311874.9776715394
1482,221758.78790252173
1483,169742.64763674673
1484,178394.958107786
1485,202899.54216670507
1486,200947.26018140238
1487,312646.45302258705
1488,241800.5082429935
1489,181462.81179057466
1490,227293.206314058
1491,186139.28763540732
1492,98452.81714252953
1493,189146.14512308635
1494,286313.84991567273
1495,281444.5875502524
1496,241454.21172137515
1497,190566.62002772302
1498,172795.83279208507
1499,179458.10881965747
1500,169453.42617646235
1501,179518.41717036476
1502,172347.59091559082
1503,287821.58387385996
1504,246935.75121213493
1505,226336.8301784508
1506,191963.61353165394
1507,240818.78167952766
1508,190362.27506194977
1509,163011.0412392568
1510,139800.0753007818
1511,143013.85172199275
1512,163750.8946704662
1513,152192.4620354613
1514,145601.35213594028
1515,206229.57590294327
1516,167948.94487669595
1517,180500.32657968253
1518,142232.84486273924
1519,202222.86627596556
1520,123625.88668623148
1521,120759.66184563542
1522,172981.53480454255
1523,109068.2852557044
1524,121151.97286280185
1525,117895.55044308637
1526,119443.89882580757
1527,113466.7507056904
1528,149849.69610608587
1529,131859.85402724694
1530,183572.77445902405
1531,111840.7110508742
1532,101077.27649762951
1533,139877.495642511
1534,119186.42872551431
1535,143637.86547955338
1536,104489.65888701884
1537,71183.37387765668
1538,155476.44665072375
1539,187344.16197778864
1540,94790.89758004747
1541,133121.12485752953
1542,119965.84985640668
1543,200741.54884475825
1544,95646.5620251637
1545,116827.47097560865
1546,127301.45351214286
1547,118879.76156358383
1548,122595.79319479805
1549,113585.95735542278
1550,121784.91062391961
1551,109855.19971519383
1552,116296.60017380072
1553,120038.1546364518
1554,117954.26096199352
1555,154881.24639562462
1556,160758.73826994142
1557,101395.65295658643
1558,105582.9416039965
1559,58652.1619154102
1560,151419.69430594976
1561,120100.61847664055
1562,134674.0036522713
1563,114645.58718238182
1564,163012.38406009454
1565,145408.1842911779
1566,217895.47687368115
1567,88729.10880298018
1568,205687.20249604425
1569,120175.39697140381
1570,160098.3630390856
1571,127808.82468782055
1572,140755.667842422
1573,220050.47989049795
1574,116826.19963705733
1575,200943.70825212245
1576,233084.6925030225
1577,186812.72143426834
1578,143845.01185952025
1579,146182.65688886965
1580,195282.98389956504
1581,158610.0563058057
1582,129625.23385230284
1583,288607.8412211548
1584,214894.27157757164
1585,139994.7887838
1586,81301.28009574351
1587,105908.38434836474
1588,137691.92854420637
1589,106129.45202380812
1590,143722.74299003216
1591,88958.9406196183
1592,130807.79034227885
1593,139376.82089510132
1594,121669.3628999715
1595,103781.11559766674
1596,203835.88197081944
1597,168744.24652016617
1598,211575.64757959257
1599,179984.46655399897
1600,175271.47844191926
1601,68557.207606316
1602,103559.86393232616
1603,66005.26592543855
1604,232647.9403233273
1605,263491.0827307942
1606,177197.46034487357
1607,165057.7761345951
1608,229440.58201711293
1609,174634.3650672216
1610,146642.27363897578
1611,152797.38778639695
1612,174840.27280355492
1613,163723.62243747924
1614,119670.34008366238
1615,94934.74335035015
1616,77564.45199263393
1617,101355.68371287108
1618,123598.7240715703
1619,154418.04045075257
1620,154527.37910152337
1621,139328.827877298
1622,130283.9584854242
1623,241338.01068358438
1624,206156.52116710108
1625,116460.49571620564
1626,172937.02460568902
1627,178002.9016928978
1628,279957.73608415807
1629,191030.478818183
1630,330205.1879925486
1631,208729.65034079528
1632,227702.0277812023
1633,181047.97947930812
1634,191736.3788430785
1635,187073.40130204018
1636,162650.61810008888
1637,190565.74996105517
1638,213267.65191923024
1639,185165.67308727824
1640,270469.01392059994
1641,177278.24391729565
1642,255277.15108759585
1643,227047.5454209577
1644,244163.5348591096
1645,187152.35053869762
1646,161719.22961160968
1647,163463.81236908422
1648,128959.36717120654
1649,140584.25338372696
1650,119788.06314458486
1651,126379.83752907452
1652,109316.57488436942
1653,114089.86854554857
1654,159274.9938871744
1655,159303.11968977685
1656,161742.0763318316
1657,160009.47319366896
1658,162539.18571144054
1659,133811.861249843
1660,155681.80188422734
1661,421781.7973337603
1662,410643.7711806951
1663,367307.79764436965
1664,480245.22238704533
1665,311349.0561936029
1666,302498.99984650174
1667,373517.9996781893
1668,339376.82490425155
1669,315502.4783533544
1670,346133.06939996325
1671,232146.57924017974
1672,423881.6321082843
1673,277459.62878345675
1674,243180.6152221816
1675,185121.82789114778
1676,193986.02245494648
1677,213287.94929408818
1678,444819.3081989847
1679,355543.5060635312
1680,325564.80367494794
1681,261397.13958105166
1682,295226.15914911643
1683,188273.2804334642
1684,190108.8194488588
1685,178747.85076492527
1686,196111.76191024962
1687,182175.75177994446
1688,196602.97730090166
1689,197021.5050424145
1690,209140.80343726758
1691,196413.1512740398
1692,295679.73811154964
1693,179557.8964455996
1694,184774.4826445163
1695,172141.26723238965
1696,264793.98468013573
1697,174818.36682648593
1698,318258.5567133031
1699,294405.35387091665
1700,232662.9365533889
1701,261528.1835068937
1702,234068.84316264064
1703,247012.0495177847
1704,271147.5252672406
1705,243770.87796834178
1706,406825.73847773945
1707,207526.15051002588
1708,190263.030329457
1709,266643.42651225714
1710,235824.76745218333
1711,297198.83079597924
1712,247954.21775231173
1713,271710.1081683245
1714,214880.5071600687
1715,210441.27615355884
1716,176682.89865816955
1717,181574.39203215312
1718,127949.9287167069
1719,190774.20575407313
1720,227414.2432216721
1721,163840.14962098244
1722,119654.76265481781
1723,156030.22168507913
1724,201242.62115433178
1725,235349.144427769
1726,190663.01471299486
1727,160677.17360343804
1728,189467.28101983413
1729,172127.0625314642
1730,169064.92546127914
1731,125371.51893717755
1732,129344.57887401743
1733,110673.86479443838
1734,116679.36006650604
1735,141631.8415873289
1736,117239.2251073228
1737,313961.29276969517
1738,241241.714680807
1739,298790.70715746214
1740,208241.92741817396
1741,197770.62594321216
1742,179359.33085745553
1743,188545.58654256485
1744,307131.781234903
1745,199791.9150156766
1746,227909.43703849625
1747,218601.41060719566
1748,230941.50408207197
1749,151119.7287220104
1750,138351.99374172147
1751,254226.55800074333
1752,117279.03815818841
1753,143694.26934198293
1754,196543.4064986773
1755,170309.7923998902
1756,126109.56089546821
1757,117685.77450814379
1758,154252.94673550053
1759,171434.93049569163
1760,166739.1503048789
1761,146391.92638043017
1762,176125.64762294618
1763,176891.4339145366
1764,117996.3714996426
1765,169634.81433429566
1766,171671.98908450367
1767,216969.02793031005
1768,134077.08468628023
1769,178211.53222144366
1770,154404.6093502172
1771,120558.51369418309
1772,131390.27976776235
1773,127832.05854148268
1774,141932.34341737558
1775,140168.49035999057
1776,119409.09203413865
1777,108971.02300084468
1778,147254.71352088664
1779,103576.52223745036
1780,195464.92457908244
1781,125298.21189401665
1782,90258.61515477207
1783,141195.63654043403
1784,104268.3665157475
1785,123060.2805801025
1786,151899.70841139
1787,181585.89394266586
1788,70462.69902264501
1789,117186.31760794611
1790,80390.58164874846
1791,204699.84487094087
1792,152425.05701750456
1793,139340.1861315625
1794,172012.41650609043
1795,127681.74428180879
1796,132297.96765766363
1797,128237.38475950653
1798,116419.3010675631
1799,114096.43787772964
1800,129005.19132161717
1801,123100.61519611752
1802,159226.3689731185
1803,152943.14779757088
1804,156496.11067072192
1805,142732.82130549158
1806,128441.38818304577
1807,133863.63507484147
1808,124070.73837676967
1809,104006.1751168504
1810,129124.8402800283
1811,88565.13338070051
1812,85482.66325875063
1813,115042.89552690445
1814,88529.78280552996
1815,57990.315874860804
1816,94710.74200554659
1817,95316.57467431728
1818,135616.05400578157
1819,142079.85090111636
1820,51914.31764428595
1821,110565.83147003436
1822,144076.6723836504
1823,43198.470741243575
1824,141784.1880359218
1825,138141.94340705007
1826,96958.67212351978
1827,97548.3560195925
1828,121266.58849311035
1829,136941.50496432718
1830,128226.22565568467
1831,148950.14093332778
1832,85959.06208213288
1833,131772.1694028027
1834,123308.85590170504
1835,118079.63052341803
1836,118463.09544319157
1837,87795.77684927807
1838,123250.40751144069
1839,99744.38497874992
1840,133849.3374080604
1841,136656.88078192054
1842,96865.05631022724
1843,129854.54396703246
1844,144801.2331380884
1845,138383.1858710136
1846,147781.95200439985
1847,152739.90851692267
1848,54350.781779667464
1849,110360.24529498229
1850,121766.33213612429
1851,161193.1445980081
1852,137513.29976996357
1853,137290.6054051573
1854,184328.27014152025
1855,169122.86365685787
1856,223695.03624836326
1857,149635.89726545117
1858,143315.93393827934
1859,127335.24253596157
1860,163332.03933033187
1861,126624.38184367782
1862,354388.7234515208
1863,351299.1208518262
1864,351328.18628669664
1865,334950.0485170943
1866,336052.4281297532
1867,234804.54482942674
1868,281990.4120877297
1869,208233.10807317088
1870,223297.4137754883
1871,273564.29851258785
1872,176896.32235320142
1873,221048.29782428627
1874,141573.63934402828
1875,195611.14921352302
1876,197395.1728343665
1877,198940.0391654976
1878,209665.50231669671
1879,124530.25040520678
1880,143076.14894310385
1881,229567.284046784
1882,243436.8557813155
1883,187123.88636084987
1884,195562.87956491543
1885,228866.39527840313
1886,278596.5260407288
1887,204949.13614061777
1888,261863.21662439863
1889,173853.76395115224
1890,114616.0128607216
1891,137408.728825766
1892,99219.9720391125
1893,124467.25142907663
1894,118574.7769783145
1895,139186.82139082003
1896,126523.35023002037
1897,109156.65604049535
1898,125728.50785100032
1899,160991.37926728427
1900,148837.55772421276
1901,149139.45788154253
1902,119203.15555753846
1903,207255.77971402768
1904,138896.81601700324
1905,185990.53300854954
1906,160301.403234929
1907,180177.2114469032
1908,123108.67470709329
1909,153811.86875879145
1910,137358.40853905067
1911,199985.71968531312
1912,343813.1609886678
1913,135070.03764710357
1914,59419.72151786134
1915,246618.0840747069
1916,160758.73826994142
1917,254586.14302955422
1918,142625.7809301241
1919,186760.65878170554
1920,169462.97570024393
1921,370157.4217042353
1922,307262.29778884386
1923,238931.77856061034
1924,217665.34589614894
1925,201808.91533733704
1926,359144.3029379993
1927,133469.37819159045
1928,150838.08963745687
1929,129657.10977769192
1930,138585.2445746134
1931,151083.17772760725
1932,139670.66421355578
1933,169517.93408967194
1934,173585.34012667811
1935,167991.42202410472
1936,172868.02068269582
1937,183073.91373183107
1938,172355.5335981299
1939,257331.53016291035
1940,180548.55275377323
1941,175127.9920515769
1942,184367.4108985734
1943,211988.65777882564
1944,349699.3591494895
1945,349038.14617723576
1946,142940.47166516876
1947,306613.86374020344
1948,166277.1487985842
1949,251361.61898078574
1950,194860.17659784693
1951,240758.76297069265
1952,208768.1115459554
1953,165672.35918403923
1954,207816.1179903726
1955,136898.68317508642
1956,340397.16530687147
1957,163768.57459277095
1958,298965.5748599248
1959,146601.7574396119
1960,117243.4997359415
1961,128471.58164897076
1962,103241.61985660584
1963,108182.57070113123
1964,105306.85080788567
1965,160831.04778284463
1966,159841.34471395274
1967,266774.6045086639
1968,387260.7758126002
1969,357621.03329059086
1970,420196.27328559745
1971,491855.9251041152
1972,372992.5965153407
1973,272970.8349111265
1974,341593.47122476203
1975,449823.2912275233
1976,253284.02736359258
1977,349977.3466478002
1978,338777.9160937904
1979,328525.4167846407
1980,209190.9389215937
1981,341609.663440746
1982,225000.75023797728
1983,220127.9582427971
1984,178373.5898870704
1985,224399.11218909026
1986,207628.40399212105
1987,185481.6293451467
1988,179878.9506612447
1989,199043.15730670688
1990,211976.81870170098
1991,221993.191112703
1992,209914.61427778733
1993,185475.13037145007
1994,229578.57258248178
1995,184721.92478316984
1996,236540.10432674215
1997,319204.1844415295
1998,281722.16591076873
1999,256423.16222520472
2000,302476.9298589469
2001,264787.8099300246
2002,266031.3171517924
2003,251442.58077155286
2004,271335.1004527603
2005,244871.2951040299
2006,214818.69297987013
2007,255272.97143843945
2008,195044.30295217855
2009,194215.3663594566
2010,186389.99042276928
2011,145149.8270241025
2012,170666.65215775254
2013,176609.8646375758
2014,179089.74098057003
2015,193172.01841222766
2016,190426.91712291446
2017,193643.27429053187
2018,128228.3744067232
2019,143444.10247822577
2020,112910.32364565754
2021,113610.34657322941
2022,165896.71735593362
2023,152173.14392725463
2024,247922.89006389983
2025,337567.0547840052
2026,189563.66935547406
2027,168289.54615947005
2028,172354.32715825285
2029,174729.25353234334
2030,272156.2767291962
2031,255267.76032433557
2032,278588.1275898182
2033,264505.5728266317
2034,185288.8306578276
2035,213959.65910420605
2036,210347.21194133195
2037,210550.4941889138
2038,337483.8183702553
2039,204572.73732242154
2040,318388.6982168545
2041,303347.55171634123
2042,202153.6823332248
2043,163810.7618050833
2044,177996.09739266758
2045,213165.1936404424
2046,147819.78369721895
2047,142490.53997153413
2048,141336.80226543444
2049,146161.56690573358
2050,181587.7219468211
2051,97901.43135054145
2052,129432.86870921969
2053,145782.93238311322
2054,101007.70791340589
2055,152942.52820048458
2056,170195.14057016195
2057,112811.69493469845
2058,215100.38962648032
2059,127789.12512975253
2060,155851.8196908559
2061,176037.3909975404
2062,122029.03232288359
2063,122853.5307339976
2064,130128.05471392315
2065,117691.60645231069
2066,169832.42421057896
2067,116482.40407559038
2068,147495.11558217293
2069,88831.00038432803
2070,117615.67171371882
2071,100109.71900737903
2072,155040.2708405146
2073,139593.13371100114
2074,191261.47556053338
2075,131002.70703255177
2076,127539.4971618951
2077,138975.76014008024
2078,116462.64392330714
2079,139165.91455154034
2080,127610.13384796446
2081,126054.4969926265
2082,122769.31459328097
2083,144971.09630941242
2084,113634.54074164393
2085,114911.7577192788
2086,128811.3186176505
2087,123601.8682770439
2088,100026.42658762481
2089,77668.91752891747
2090,121382.45209208771
2091,92353.5960945977
2092,115735.06693589324
2093,127274.69325697038
2094,109881.46377066006
2095,139080.63872447464
2096,87660.30759045134
2097,96845.32768944357
2098,135675.37993744103
2099,64012.061472111505
2100,71630.79748585865
2101,109302.43084725385
2102,134210.64408052264
2103,96853.86579081096
2104,129273.76706401289
2105,110887.95232719809
2106,64643.617055820025
2107,185738.1459930028
2108,107343.68501083473
2109,99370.04312416338
2110,124652.31481251794
2111,142414.3926123279
2112,135550.7132061018
2113,115199.69547231458
2114,120246.22787818837
2115,147940.1680970273
2116,114800.30117498817
2117,130009.2646234147
2118,116088.71557905932
2119,105029.48613449723
2120,124366.95737099796
2121,160758.73826994142
2122,98280.41137814977
2123,88005.17371354655
2124,159892.23571022565
2125,124041.11183532514
2126,138915.81282892343
2127,146994.74786945482
2128,124830.49871846521
2129,102312.20912977454
2130,121961.65130757369
2131,152305.73054030855
2132,109626.47867261585
2133,119093.55020129138
2134,122831.54428528817
2135,103507.95695456945
2136,67900.10325498194
2137,114967.45105685724
2138,142244.83496417257
2139,156419.34780497552
2140,140706.81882932017
2141,158676.9915941273
2142,120692.46217195156
2143,145993.8116253913
2144,108251.85752221145
2145,148306.7844111467
2146,178811.05489848214
2147,141456.9974384704
2148,148356.3341129109
2149,147803.25198823825
2150,219033.5816994387
2151,130222.08930197207
2152,145402.97556414563
2153,154505.98944550828
2154,109192.76271009
2155,147425.42243281574
2156,240199.18702863617
2157,215753.51528486717
2158,230959.4694251117
2159,210007.94315174106
2160,184501.85038577009
2161,244252.35710047858
2162,362217.66854073596
2163,341005.1469247039
2164,245332.9045448548
2165,194157.51240268914
2166,156228.5972225528
2167,204347.25091341502
2168,194058.60675923442
2169,192827.07202434703
2170,212246.10469779323
2171,151699.0940652914
2172,141170.6333346605
2173,167759.8802320163
2174,223668.0644604659
2175,284896.55895808316
2176,298061.39741229016
2177,235467.63410106246
2178,212698.46819474603
2179,140359.52330940057
2180,200483.40508001018
2181,196679.80660454775
2182,234087.0494721863
2183,193983.7376351556
2184,119287.28030865779
2185,131351.18765442053
2186,146953.10755870538
2187,164133.9331683812
2188,173447.2150997209
2189,160758.73826994142
2190,82815.80608852857
2191,82970.20450214598
2192,89868.29158685093
2193,115570.51934625783
2194,103282.24008611072
2195,105987.99321983209
2196,117535.84954004378
2197,121971.87924728767
2198,164001.4343265495
2199,191187.04739351058
2200,139204.2159612452
2201,135096.87811933778
2202,198873.762049758
2203,133546.00711334273
2204,160395.79099497863
2205,105779.515869291
2206,129366.68892434401
2207,191313.40198597644
2208,262027.60048293739
2209,171820.16415266297
2210,134719.05763242271
2211,121447.72930922228
2212,115926.39363042646
2213,95951.63163150745
2214,126125.47690499463
2215,99477.83606328559
2216,128143.11499806494
2217,160758.73826994142
2218,61587.83560588795
2219,61468.236643813514
2220,60469.8629168878
2221,246921.30462861227
2222,228906.66756130787
2223,283128.70043316955
2224,217216.76544381818
2225,128862.64257632085
2226,168826.02790848474
2227,211235.67746433913
2228,261040.52321429472
2229,245833.2586172006
2230,146259.7831513308
2231,200810.42851463635
2232,173228.8593395455
2233,175688.87110234212
2234,243671.1510325717
2235,212440.83965608737
2236,255268.31357695325
2237,315153.884882823
2238,201039.14419842453
2239,115444.41763492792
2240,159562.20542973976
2241,131202.75985494882
2242,126506.3391286011
2243,137133.59258304237
2244,115736.57216413761
2245,109880.43933407583
2246,138771.9711876828
2247,122392.26218436027
2248,127814.31507232213
2249,128531.02769543449
2250,133584.87573826313
2251,160758.73826994142
2252,183006.87616086987
2253,158749.37988364717
2254,176464.5033413766
2255,189840.94342981488
2256,181319.7257829458
2257,202884.96823485824
2258,165675.4407518909
2259,171537.28226316898
2260,164549.38383714788
2261,186399.09196118393
2262,208306.04354397944
2263,358708.50820809155
2264,424049.7390115367
2265,161248.57541350622
2266,298845.60554296285
2267,317374.6498405297
2268,389432.71354928904
2269,168929.63958772187
2270,205247.55798633516
2271,222087.57475730754
2272,210537.7054375719
2273,164187.27854482926
2274,178646.64827017803
2275,158168.06104486503
2276,192591.3215682783
2277,189778.6172338503
2278,151709.09153429573
2279,128826.92686821756
2280,112291.35300161532
2281,169324.66649876029
2282,186314.26373468546
2283,112085.43587310339
2284,116253.54917805087
2285,157987.6003170775
2286,122304.65326908212
2287,343613.6142899502
2288,271838.3827715398
2289,311425.80969394295
2290,421967.39904439735
2291,330806.5690647215
2292,393123.81088290154
2293,428214.60873033246
2294,390172.65757244534
2295,445359.60612642317
2296,250425.49835159213
2297,322124.3369336527
2298,317369.74368954485
2299,351363.11178932263
2300,334466.2500608456
2301,306655.6522109029
2302,229046.60358632778
2303,237539.96454838675
2304,231026.10867692946
2305,189219.65858102794
2306,188520.30599088734
2307,193080.31826266367
2308,233535.1757645582
2309,294720.2957845167
2310,218797.50503802625
2311,210052.99510263154
2312,170320.9478741502
2313,181441.14187280877
2314,175328.00142193225
2315,179360.87243882703
2316,210418.26898378256
2317,182396.25807443418
2318,166943.38120308483
2319,175879.83270868406
2320,183045.2613481509
2321,247749.0083172778
2322,186871.43550639518
2323,183914.1383132544
2324,202509.14719333994
2325,204975.08367163368
2326,178898.3504198969
2327,209950.09199937648
2328,223971.8399115208
2329,195164.9233244777
2330,175739.38870312882
2331,316574.76976452174
2332,407804.1599657118
2333,310036.16954394046
2334,246597.62932299986
2335,280217.2978930427
2336,291068.24665390747
2337,190830.33100807318
2338,260338.57619943036
2339,234266.20739834884
2340,384777.56382748083
2341,199875.2135779716
2342,221335.94964631813
2343,222204.74036098548
2344,217724.692134489
2345,229877.52783115156
2346,212662.9324096818
2347,185752.12654534198
2348,226565.47062473116
2349,165694.46096701903
2350,323158.58200474567
2351,244201.73097369488
2352,257188.32258446896
2353,253738.18661681245
2354,122912.03961736617
2355,136840.36662161653
2356,155503.8770503069
2357,186537.45775430105
2358,183036.44426461094
2359,134777.09951824203
2360,120014.35568615461
2361,141080.00542788234
2362,262185.01131152
2363,131522.4370695111
2364,182045.31634773672
2365,232850.62486027065
2366,206137.74389729346
2367,232132.17900972563
2368,234232.92820543126
2369,209332.3026993688
2370,181748.64699760772
2371,174676.64742656233
2372,177601.96038848948
2373,278888.58745296876
2374,305822.5683601225
2375,225467.29469688798
2376,265849.76433753106
2377,292401.9740806761
2378,148197.7531768132
2379,208623.66078443336
2380,154688.5582907015
2381,157622.9599382111
2382,209144.87996462983
2383,206199.39190070858
2384,249643.18130950502
2385,165426.61448166415
2386,131477.24660962715
2387,136900.2560148175
2388,104729.44860416652
