Id,SalePrice
1461,11.7097730737193
1462,11.9795314114357
1463,12.1051734087634
1464,12.1924856091091
1465,12.1224106282486
1466,12.0270816269309
1467,12.0312196815578
1468,12.0077514225539
1469,12.1703957605612
1470,11.6519342107732
1471,12.2167793449738
1472,11.5512872003201
1473,11.5442835000856
1474,11.9212881993016
1475,11.6883643337529
1476,12.8198172788313
1477,12.3776492276009
1478,12.578524971314
1479,12.536963947975
1480,13.1092137164348
1481,12.612957651974
1482,12.2595806266144
1483,12.1359677552351
1484,12.0151865320266
1485,12.1461715928642
1486,12.2302183226187
1487,12.6175323422306
1488,12.4035421155001
1489,12.1543940298436
1490,12.3410012810748
1491,12.1760311863569
1492,11.5345057924359
1493,12.0745645360094
1494,12.5361238387067
1495,12.5887161080236
1496,12.3265066264665
1497,12.1191173068289
1498,11.9505733918555
1499,11.9535189014295
1500,11.8932378706948
1501,12.017855350338
1502,11.9100541066433
1503,12.5114836776584
1504,12.3695704447258
1505,12.3372644600655
1506,12.0749578009295
1507,12.4848188155058
1508,12.2354122561815
1509,11.9376912609706
1510,11.8400009112831
1511,11.8799161134439
1512,12.0074742368878
1513,11.8944400470565
1514,12.0410136168069
1515,12.2270741952114
1516,11.9817357706737
1517,12.0781028866176
1518,11.8446414426604
1519,12.3197710263832
1520,11.7562512806173
1521,11.8180269565254
1522,12.0527568768907
1523,11.5839426812541
1524,11.6324006468413
1525,11.7067916046941
1526,11.6938452343592
1527,11.5420017184507
1528,11.8389991099492
1529,11.7714598509112
1530,12.033253186701
1531,11.6738206021801
1532,11.4750791676881
1533,11.806272026259
1534,11.7438436374381
1535,12.0709317286176
1536,11.6353860368684
1537,11.4029171855353
1538,12.0020572377752
1539,12.127580573547
1540,11.7091086562303
1541,11.8647943383226
1542,11.9033923138839
1543,12.224373859272
1544,11.3669110284532
1545,11.6015599247169
1546,11.7616747991912
1547,11.7698618571797
1548,11.7252852970332
1549,11.5770700054542
1550,11.7798408843842
1551,11.7714452671697
1552,11.7309189574876
1553,11.7737460972179
1554,11.65482057656
1555,12.0581542683559
1556,11.96347
1557,11.5023034375054
1558,11.5449280247043
1559,11.4993965885673
1560,11.8023181673534
1561,11.6811899031813
1562,11.758658379807
1563,11.6687281799164
1564,12.0489465420528
1565,11.8649811447345
1566,12.3553680469742
1567,11.3886394063329
1568,12.3137692196559
1569,11.8711896812282
1570,11.8400607325747
1571,11.635667720522
1572,11.8767202224135
1573,12.462602315452
1574,11.7800183509668
1575,12.3412396278689
1576,12.3467906329663
1577,12.1219209651483
1578,11.7996046823993
1579,11.8941356844021
1580,12.1823750925522
1581,11.8143717493583
1582,11.6838223637604
1583,12.6799201982082
1584,12.3261537027081
1585,11.9033333909819
1586,11.3149008084207
1587,11.5339361291526
1588,11.845665512051
1589,11.5475274278641
1590,11.8616398335122
1591,11.3923418460983
1592,11.7702043232602
1593,11.6699532728956
1594,11.7496640461564
1595,11.648840068959
1596,12.2663436340175
1597,12.0881001818125
1598,12.2120017462304
1599,12.1027634487313
1600,12.0876189500812
1601,11.1440191300219
1602,11.6900367562393
1603,11.2404009606163
1604,12.454725116621
1605,12.4566161605323
1606,12.0326187615829
1607,12.1493803583059
1608,12.2469109259715
1609,12.1256276034926
1610,11.8691881959486
1611,11.8670678563899
1612,12.0507513727452
1613,12.034666284085
1614,11.695550020305
1615,11.3427033337921
1616,11.3272554291244
1617,11.4798667457508
1618,11.7192056152017
1619,11.7622323433562
1620,12.1407547226848
1621,11.8372019383862
1622,11.8212695084066
1623,12.5025137090218
1624,12.2969472070087
1625,11.7449166553529
1626,12.1024620253353
1627,12.1618033490225
1628,12.5938507934405
1629,12.0807648902331
1630,12.7202750495377
1631,12.195282322522
1632,12.3377504897681
1633,12.0104487205501
1634,12.1051986474454
1635,12.063663673194
1636,11.9680482595205
1637,12.0824399900387
1638,12.2171139512295
1639,12.0969197166926
1640,12.454425154044
1641,12.1490336224374
1642,12.3738009485093
1643,12.337937216027
1644,12.373953092619
1645,12.1161519418721
1646,11.9672634342433
1647,12.0509440405076
1648,11.7441471998346
1649,11.7397721214441
1650,11.6267078498113
1651,11.671540904307
1652,11.5696061086881
1653,11.5534724640028
1654,11.8837284240437
1655,11.8751295428271
1656,11.8825635335252
1657,11.8937040705029
1658,11.882786285487
1659,11.7513228909198
1660,11.9161086877294
1661,13.1371692006532
1662,12.9403467068448
1663,12.8832821555928
1664,13.2346766273438
1665,12.6696380976122
1666,12.7351083210806
1667,12.8732603244065
1668,12.7742517660865
1669,12.6122102031973
1670,12.8231694782949
1671,12.5010185123692
1672,13.0049085529808
1673,12.5858086037348
1674,12.4090553846137
1675,12.1939128035514
1676,12.1783021034013
1677,12.3242819983923
1678,13.1357270959984
1679,12.8147274485431
1680,12.7101362655451
1681,12.4888659020001
1682,12.615165153309
1683,12.1338643269344
1684,12.1518199211541
1685,12.0770436493733
1686,12.1003067266581
1687,12.0836599387874
1688,12.2060097327381
1689,12.2043073993336
1690,12.2238879313939
1691,12.1144392416282
1692,12.4899834097515
1693,12.0439307841295
1694,12.0592608094353
1695,12.0002410051133
1696,12.5369993235964
1697,12.0011788517932
1698,12.8032883536392
1699,12.53175233268
1700,12.403107679482
1701,12.5051840299662
1702,12.4102289566969
1703,12.4195690430728
1704,12.5847650279039
1705,12.352014888686
1706,13.0782552568525
1707,12.1933990378788
1708,12.18461597843
1709,12.527487843479
1710,12.3278820952663
1711,12.4751756477524
1712,12.426852141598
1713,12.5547763647288
1714,12.285216169852
1715,12.1983652462135
1716,12.1266415623654
1717,12.0650751653711
1718,11.8396163291156
1719,12.2252081302974
1720,12.3663392570722
1721,12.0918403441525
1722,11.7885610795329
1723,12.0164187372148
