Id,SalePrice
1461,110418.59740494083
1462,142781.83016869807
1463,173911.913888239
1464,194861.53477389563
1465,184750.19564301247
1466,181217.50513663847
1467,188815.56101115872
1468,175907.60248556978
1469,207291.26585847838
1470,118791.06715267542
1471,191904.74917144177
1472,102126.66805697208
1473,96927.3914991531
1474,140451.9989491793
1475,115284.86805156205
1476,339389.9264286797
1477,247812.4621414055
1478,262913.8214440433
1479,265279.1067362638
1480,452586.1766670063
1481,319252.46930145565
1482,202340.93984373374
1483,174414.3910553273
1484,164775.9849860522
1485,199361.72004933865
1486,207659.5374770628
1487,320091.9158517417
1488,242917.2587190494
1489,191474.0581977952
1490,216089.77473128587
1491,197839.31781408872
1492,83694.76830389028
1493,184307.4476882363
1494,302207.5300076528
1495,293973.47572895844
1496,205654.46598218865
1497,180456.79541261424
1498,161858.49507600768
1499,154759.939433197
1500,144080.6925243743
1501,167810.76501186148
1502,154569.48064625316
1503,273657.52660196787
1504,244139.20980910794
1505,216387.75045166226
1506,189697.9283945146
1507,249371.6654282482
1508,196031.87297781228
1509,163604.24369895773
1510,140568.8342387887
1511,146285.4432800391
1512,170350.28418661453
1513,146027.50898005426
1514,144763.1023546568
1515,210178.40585935308
1516,143932.53396461238
1517,177668.13847553454
1518,128701.48638698513
1519,209792.57737716808
1520,124817.5259953711
1521,120931.00886497891
1522,184856.00451594693
1523,108700.94072443417
1524,121497.26161819113
1525,116152.65643498652
1526,108832.556337522
1527,107596.88621387363
1528,140906.3962837454
1529,135250.51317840544
1530,213508.65357975403
1531,116343.60691469129
1532,104714.00652948498
1533,164740.59720008372
1534,140712.36699568844
1535,136435.47913987128
1536,100508.79483095955
1537,61862.55723410071
1538,145276.53622345877
1539,216158.35418840166
1540,92097.54510671044
1541,148023.81638377145
1542,127137.70994340738
1543,166539.45943979052
1544,85064.39712305888
1545,122110.47911485091
1546,144051.65758482143
1547,130338.83312239347
1548,139606.88712566876
1549,124046.39971186285
1550,129522.52615892526
1551,112245.86343707789
1552,127711.4698852924
1553,146325.3148506632
1554,133362.87376246304
1555,139019.6565913017
1556,85368.70843186851
1557,93480.84166744229
1558,104873.36323461548
1559,70869.37222067367
1560,134166.99163125615
1561,114559.98162976028
1562,135050.40910401256
1563,117789.9417468218
1564,164011.4463752807
1565,149956.7819703005
1566,246524.38541106542
1567,75662.11397366635
1568,218405.97329786434
1569,111035.89975733627
1570,146914.84379332303
1571,124103.57583727266
1572,141426.09203636053
1573,261439.57533881365
1574,123227.64162470457
1575,241657.79998639016
1576,247033.19387864607
1577,182664.65080197263
1578,151334.7935598257
1579,149749.79579974714
1580,203346.96773145502
1581,151005.75818104393
1582,135363.4575654918
1583,299351.48934769194
1584,223096.66105306827
1585,148153.3406406586
1586,75459.66874676698
1587,102228.56668834852
1588,142793.50925676938
1589,96647.87055965369
1590,151890.80554574044
1591,93299.49817046247
1592,102932.93567072517
1593,143074.76899800607
